When,Profile,Dept,CardNum
10/5/2020 9:58,0,Dept 13,197002
8/5/2020 8:52,0,Dept 13,197002
7/5/2020 8:46,0,Dept 13,197002
6/5/2020 7:52,0,Dept 2,199002
5/5/2020 7:47,0,Dept 2,199002
8/5/2020 7:50,0,Dept 2,199002
4/5/2020 7:49,0,Dept 2,199002
8/5/2020 8:50,1,NA,201600
9/5/2020 9:52,1,NA,201600
6/5/2020 9:46,1,NA,201601
5/5/2020 9:35,1,NA,201601
8/5/2020 9:36,1,NA,201601
4/5/2020 8:26,1,NA,201602
5/5/2020 8:28,1,NA,201602
8/5/2020 8:29,1,NA,201602
9/5/2020 9:56,1,NA,201602
7/5/2020 8:29,1,NA,201602
6/5/2020 8:28,1,NA,201602
10/5/2020 7:46,1,NA,201603
6/5/2020 7:44,1,NA,201603
5/5/2020 7:34,1,NA,201605
9/5/2020 9:18,1,NA,201605
7/5/2020 7:35,1,NA,201605
10/5/2020 9:27,1,NA,201605
6/5/2020 7:33,1,NA,201605
6/5/2020 9:55,1,NA,201606
9/5/2020 10:12,1,NA,201606
8/5/2020 9:30,1,NA,201606
4/5/2020 9:24,1,NA,201607
7/5/2020 9:05,1,NA,201607
10/5/2020 10:18,1,NA,201607
7/5/2020 7:56,1,NA,201608
6/5/2020 8:12,1,NA,201610
6/5/2020 8:13,1,NA,201610
8/5/2020 8:09,1,NA,201610
5/5/2020 8:28,1,NA,201610
9/5/2020 8:32,1,NA,201610
8/5/2020 8:10,1,NA,201610
6/5/2020 8:22,1,NA,201611
4/5/2020 8:14,1,NA,201611
9/5/2020 9:34,1,NA,201611
5/5/2020 7:44,1,NA,201611
6/5/2020 7:47,1,NA,201611
7/5/2020 7:38,1,NA,201611
4/5/2020 7:10,1,NA,201612
6/5/2020 7:18,1,NA,201612
8/5/2020 7:22,1,NA,201612
9/5/2020 7:59,1,NA,201612
10/5/2020 8:22,1,NA,201612
4/5/2020 9:05,1,NA,201613
8/5/2020 9:22,1,NA,201613
4/5/2020 7:33,1,NA,201614
6/5/2020 9:07,1,NA,201614
7/5/2020 7:51,1,NA,201614
10/5/2020 9:12,1,NA,201614
5/5/2020 7:23,1,NA,201615
4/5/2020 7:49,1,NA,201615
7/5/2020 8:11,1,NA,201615
8/5/2020 7:40,1,NA,201615
6/5/2020 7:44,1,NA,201615
10/5/2020 9:31,1,NA,201615
4/5/2020 8:17,1,NA,201617
10/5/2020 9:05,1,NA,201617
6/5/2020 8:03,1,NA,201617
8/5/2020 7:43,1,NA,201617
7/5/2020 8:01,1,NA,201618
9/5/2020 9:00,1,NA,201618
7/5/2020 7:51,1,NA,201619
9/5/2020 9:31,1,NA,201619
5/5/2020 7:48,1,NA,201619
10/5/2020 9:39,1,NA,201619
7/5/2020 10:28,1,NA,201621
6/5/2020 10:25,1,NA,201621
5/5/2020 8:33,1,NA,201621
8/5/2020 8:28,1,NA,201621
10/5/2020 8:32,1,NA,201622
7/5/2020 7:56,1,NA,201622
5/5/2020 8:14,1,NA,201622
6/5/2020 7:25,1,NA,201622
9/5/2020 8:39,1,NA,201622
8/5/2020 8:35,1,NA,201622
6/5/2020 9:34,1,NA,201624
5/5/2020 9:33,1,NA,201624
10/5/2020 8:05,1,NA,201624
9/5/2020 8:38,1,NA,201624
8/5/2020 9:32,1,NA,201624
7/5/2020 8:40,1,NA,201626
7/5/2020 7:50,1,NA,201627
10/5/2020 9:22,1,NA,201627
7/5/2020 8:40,1,NA,201627
9/5/2020 9:08,1,NA,201628
10/5/2020 9:10,1,NA,201628
7/5/2020 9:49,1,NA,201629
8/5/2020 10:28,1,NA,201629
5/5/2020 10:18,1,NA,201629
4/5/2020 7:40,1,NA,201630
10/5/2020 8:17,1,NA,201630
8/5/2020 8:26,1,NA,201630
6/5/2020 8:05,1,NA,201630
7/5/2020 10:08,1,NA,201633
5/5/2020 8:47,1,NA,201634
6/5/2020 7:07,1,NA,201634
8/5/2020 7:15,1,NA,201634
6/5/2020 10:27,1,NA,201636
8/5/2020 10:24,1,NA,201636
8/5/2020 8:16,1,NA,201636
9/5/2020 9:50,1,NA,201636
9/5/2020 10:12,1,NA,201636
5/5/2020 10:26,1,NA,201636
7/5/2020 10:16,1,NA,201636
5/5/2020 7:40,1,NA,201637
9/5/2020 8:55,1,NA,201637
7/5/2020 7:32,1,NA,201637
4/5/2020 7:50,1,NA,201638
5/5/2020 7:44,1,NA,201638
7/5/2020 7:55,1,NA,201638
6/5/2020 7:01,1,NA,201638
4/5/2020 8:43,1,NA,201639
7/5/2020 8:51,1,NA,201639
8/5/2020 8:44,1,NA,201639
6/5/2020 8:45,1,NA,201639
10/5/2020 10:10,1,NA,201639
7/5/2020 7:04,1,NA,201643
4/5/2020 7:27,1,NA,201643
4/5/2020 10:00,1,NA,201643
10/5/2020 7:07,1,NA,201643
9/5/2020 7:24,1,NA,201643
8/5/2020 7:34,1,NA,201643
9/5/2020 9:25,1,NA,201643
6/5/2020 7:07,1,NA,201643
8/5/2020 10:01,1,NA,201643
5/5/2020 7:00,1,NA,201644
7/5/2020 7:28,1,NA,201644
4/5/2020 10:08,1,NA,201644
6/5/2020 7:01,1,NA,201644
8/5/2020 7:00,1,NA,201644
4/5/2020 9:37,1,NA,201653
5/5/2020 9:40,1,NA,201653
6/5/2020 9:27,1,NA,201653
4/5/2020 7:44,1,NA,201654
5/5/2020 7:55,1,NA,201654
6/5/2020 8:03,1,NA,201654
8/5/2020 7:43,1,NA,201654
8/5/2020 8:37,1,NA,201657
6/5/2020 8:29,1,NA,201657
5/5/2020 8:30,1,NA,201658
6/5/2020 8:27,1,NA,201658
4/5/2020 8:23,1,NA,201658
8/5/2020 8:05,1,NA,201658
6/5/2020 8:27,1,NA,201659
4/5/2020 8:27,1,NA,201659
5/5/2020 8:25,1,NA,201659
8/5/2020 8:22,1,NA,201659
6/5/2020 8:16,1,NA,201660
4/5/2020 8:23,1,NA,201660
8/5/2020 8:21,1,NA,201660
6/5/2020 8:25,1,NA,201661
5/5/2020 8:22,1,NA,201661
8/5/2020 8:04,1,NA,201662
5/5/2020 7:53,1,NA,201662
10/5/2020 8:54,1,NA,201663
8/5/2020 8:00,1,NA,201663
9/5/2020 9:09,1,NA,201663
6/5/2020 10:09,1,NA,201664
8/5/2020 10:28,1,NA,201664
5/5/2020 10:09,1,NA,201664
7/5/2020 9:30,1,NA,201664
8/5/2020 10:02,1,NA,201664
5/5/2020 8:34,1,NA,201666
9/5/2020 8:58,1,NA,201666
7/5/2020 7:59,1,NA,201666
4/5/2020 7:47,1,NA,201667
5/5/2020 7:33,1,NA,201667
9/5/2020 8:56,1,NA,201667
8/5/2020 8:01,1,NA,201667
6/5/2020 7:54,1,NA,201667
4/5/2020 7:25,1,NA,201668
9/5/2020 7:39,1,NA,201668
9/5/2020 9:12,1,NA,201668
7/5/2020 7:33,1,NA,201668
8/5/2020 7:40,1,NA,201668
5/5/2020 7:26,1,NA,201668
10/5/2020 9:52,1,NA,201669
5/5/2020 7:32,1,NA,201670
9/5/2020 8:04,1,NA,201671
7/5/2020 7:33,1,NA,201671
5/5/2020 8:08,1,NA,201671
8/5/2020 7:51,1,NA,201671
10/5/2020 9:12,1,NA,201671
8/5/2020 8:01,1,NA,201672
4/5/2020 8:04,1,NA,201672
9/5/2020 9:32,1,NA,201672
7/5/2020 8:02,1,NA,201672
5/5/2020 8:02,1,NA,201672
6/5/2020 8:08,1,NA,201672
10/5/2020 9:52,1,NA,201672
5/5/2020 8:25,1,NA,201673
4/5/2020 7:28,1,NA,201673
4/5/2020 8:22,1,NA,201673
10/5/2020 8:01,1,NA,201673
8/5/2020 8:25,1,NA,201673
8/5/2020 7:38,1,NA,201673
